kode_spec;nama_perangkat;noreg
B2WN00A0322M;Adapter ISCOM6108-XGS  Output 12V:3A 36.0 Watt;B2WN00A0322MA0517B
B2WN0286916M;Mandiri - Branches - VC-510 - Edge 510 Appliance ;B2WN0286916MA0225
B2WS0200137M;Bivocom TG451-LY5DM-W Industrial 4G Router;B2WS0200137MA1471
B2WN00A0322M;Adapter ISCOM6108-XGS  Output 12V:3A 36.0 Watt;B2WN00A0322MA0514B
B2WN0150268M;ISCOM6108-XGS: XGS-PON metal shell MDU, user side interface is 1*2.5GE+7*GE+1*10GF, external European power adapter, PON optical;B2WN0150268MA0547
B2WN0150205M;Huawei B312 Modem Router Wifi (Include antenna 8db);B2WN0150205MA0815
B2WN00A0321M;GSFP+-XSNU-R  XGS-PON-ONU optical module;B2WN00A0321MA0312B
B2WN0286829M;Power Adapter NCA-1515B 12V=5A;B2WN0286829MA0064
B2WS0200137M;Bivocom TG451-LY5DM-W Industrial 4G Router;B2WS0200137MA1035
B2WS0200137M;Bivocom TG451-LY5DM-W Industrial 4G Router;B2WS0200137MA0770
B2WN00A0321M;GSFP+-XSNU-R  XGS-PON-ONU optical module;B2WN00A0321MA0534B
B2WN00A0322M;Adapter ISCOM6108-XGS  Output 12V:3A 36.0 Watt;B2WN00A0322MA0451B
B2WN0150153M;ADAPTOR 12V 1A;B2WN0150153MA0050B
B2WN0150153M;ADAPTOR 12V 1A;B2WN0150153MA0026B
B3CD0100238M;Power suply MODEM ORBIT ZTE ;B3CD0100238MA0048B
B2WS0200137M;Bivocom TG451-LY5DM-W Industrial 4G Router;B2WS0200137MA1222
B2WN0286509M;MIKROTIK CRS328-24P-4S+RM;B2WN0286509MA0010
B2WN00A0392M;4 x GE RJ45 ports (including 3 x Internal Ports, 1 x WAN Ports);B2WN00A0392MA0334
B2WS05A0001M;Router Huawei B315;B2WS05A0001MA0056
B2WN0286290M;Mikrotik LtAP mini LTE kit - RB912R-2nD-LTm&R11e-LTE;B2WN0286290MA0092
B2WS028N0112;ROUTER MIKROTIK CCR1009-8G-1S-1S+;B2WS028N011200079
B2WN0150152M;HUAAWEI Router B311As + Antena;B2WN0150152MA0406
B2WN0286595M;Router Mikrotik RB1100AHX4;B2WN0286595MA0065
B2WS028N0113;MIKROTIK RB951UI-2HND ( PN - ) ( PN - );B2WS028N0113A0845
B2WN0150152M;HUAAWEI Router B311As + Antena;B2WN0150152MA0252
B2WN0150205M;Huawei B312 Modem Router Wifi (Include antenna 8db) ;B2WN0150205MA0636
B2WS028N010B;ROUTERBOARD MIKROTIK ( PN - );B2WS028N010B00138
B2WN00A0392M;4 x GE RJ45 ports (including 3 x Internal Ports, 1 x WAN Ports);B2WN00A0392MA0160
B2WS028N0113;MIKROTIK RB951UI-2HND ( PN - ) ( PN - );B2WS028N0113A0853
B2WN0150205M;Huawei B312 Modem Router Wifi (Include antenna 8db) ;B2WN0150205MA0685
B2WS028N0113;MIKROTIK RB951UI-2HND ( PN - ) ( PN - );B2WS028N011300584
B2WN00A0391M;AC power adaptors for FG/FWF-30G, come with interchangeable power plugs;B2WN00A0391MA0218B
B2WS028N0119;MIKROTIK 952;B2WS028N011900095
B2WN0150152M;HUAAWEI Router B311As + Antena;B2WN0150152MA0472
B2WN0286417M;PSU 12V, 3A FOR FORTIGATE 40 F;B2WN0286417MA0408B
B2WN0150152M;HUAAWEI Router B311As + Antena;B2WN0150152MA0333
B2WS028N0113;MIKROTIK RB951UI-2HND ( PN - ) ( PN - );B2WS028N011300478
B2WS028N0110;MIKROTIK ROUTER RB1100AHX2 1U RACKMOUNT;B2WS028N011000304
B2WN00A0392M;4 x GE RJ45 ports (including 3 x Internal Ports, 1 x WAN Ports);B2WN00A0392MA0157
B2WS028N010S;ROUTER MIKROTIK CCR1036-12G-4S-EM;B2WS028N010SA0010
B2WN0150152M;HUAAWEI Router B311As + Antena;B2WN0150152MA0255
B2WN0286595M;Router Mikrotik RB1100AHX4;B2WN0286595MA0064
B2WN0150152M;HUAAWEI Router B311As + Antena;B2WN0150152MA0405
B2WN0150152M;HUAAWEI Router B311As + Antena;B2WN0150152MA0251
B2WS028N0107;MIKROTIK ROUTER RB1100-1U;B2WS028N010700154
B2WN00A0391M;AC power adaptors for FG/FWF-30G, come with interchangeable power plugs;B2WN00A0391MA0236B
B2WS028N0110;MIKROTIK ROUTER RB1100AHX2 1U RACKMOUNT;B2WS028N011000295
B2WN0150152M;HUAAWEI Router B311As + Antena;B2WN0150152MA0413
B2WS028N010S;ROUTER MIKROTIK CCR1036-12G-4S-EM;B2WS028N010SA0001
B2WS028N0112;ROUTER MIKROTIK CCR1009-8G-1S-1S+;B2WS028N011200083
B2WN0150152M;HUAAWEI Router B311As + Antena;B2WN0150152MA0256
B2WS028N0107;MIKROTIK ROUTER RB1100-1U;B2WS028N010700155
B2WN00A0391M;AC power adaptors for FG/FWF-30G, come with interchangeable power plugs;B2WN00A0391MA0334B
B2WN00A0391M;AC power adaptors for FG/FWF-30G, come with interchangeable power plugs;B2WN00A0391MA0233B
B2WN00A0392M;4 x GE RJ45 ports (including 3 x Internal Ports, 1 x WAN Ports);B2WN00A0392MA0159
B2WN00A0289M;XGS-PON/GPON Combo optical module, OLT side, 20 km, commercial, DDM, RoHSXGS-PON: Tx wavelength 1577 nm, uplink rate 9.953 and 2;B2WN00A0289MA1130
B2WN00A0289M;XGS-PON/GPON Combo optical module, OLT side, 20 km, commercial, DDM, RoHSXGS-PON: Tx wavelength 1577 nm, uplink rate 9.953 and 2;B2WN00A0289MA1104
B2WN0150068M;SFP GPON 2.5G 1.25G 30KM;B2WN0150068MA0075
B2WN00A0041M;QSFP to SFP10G adapter;B2WN00A0041MA0060
B2WN00A0041M;QSFP to SFP10G adapter;B2WN00A0041MA0006
B2WN0150068M;SFP GPON 2.5G 1.25G 30KM;B2WN0150068MA0088
B2WN00A0041M;QSFP to SFP10G adapter;B2WN00A0041MA0010
B2WN00A0001M;GPON OLT SFP module (Industrial), class C+ standard, GSFP transceiver module;B2WN00A0001MA0384
B2WN00A0041M;QSFP to SFP10G adapter;B2WN00A0041MA0044
B2WN00A0041M;QSFP to SFP10G adapter;B2WN00A0041MA0074
B2WN00A0041M;QSFP to SFP10G adapter;B2WN00A0041MA0015
B2WN00A0289M;XGS-PON/GPON Combo optical module, OLT side, 20 km, commercial, DDM, RoHS:    XGS-PON: Tx wavelength 1577 nm, uplink rate 9.953 ;B2WN00A0289MA0699
B2WN00A0321M;GSFP+-XSNU-R  XGS-PON-ONU optical module;B2WN00A0321MA0094B
B2WN0150068M;SFP GPON 2.5G 1.25G 30KM;B2WN0150068MA0096
B2WN00A0289M;XGS-PON/GPON Combo optical module, OLT side, 20 km, commercial, DDM, RoHSXGS-PON: Tx wavelength 1577 nm, uplink rate 9.953 and 2;B2WN00A0289MA0950
B2WN0150068M;SFP GPON 2.5G 1.25G 30KM;B2WN0150068MA0018
B2WN00A0289M;XGS-PON/GPON Combo optical module, OLT side, 20 km, commercial, DDM, RoHSXGS-PON: Tx wavelength 1577 nm, uplink rate 9.953 and 2;B2WN00A0289MA1222
B2WN00A0041M;QSFP to SFP10G adapter;B2WN00A0041MA0069
B2WN00A0289M;XGS-PON/GPON Combo optical module, OLT side, 20 km, commercial, DDM, RoHSXGS-PON: Tx wavelength 1577 nm, uplink rate 9.953 and 2;B2WN00A0289MA0884
B2WN0286428M;SFP ATOP 10G-SINGLESTRAIN 40KM TX 1330NM RX 1270NM;B2WN0286428MA0074
B2WN00A0289M;XGS-PON/GPON Combo optical module, OLT side, 20 km, commercial, DDM, RoHSXGS-PON: Tx wavelength 1577 nm, uplink rate 9.953 and 2;B2WN00A0289MA1253
B2WN00A0041M;QSFP to SFP10G adapter;B2WN00A0041MA0080
B2WN00A0041M;QSFP to SFP10G adapter;B2WN00A0041MA0041
B2WN00A0289M;XGS-PON/GPON Combo optical module, OLT side, 20 km, commercial, DDM, RoHSXGS-PON: Tx wavelength 1577 nm, uplink rate 9.953 and 2;B2WN00A0289MA1223
B2WN0286635M;GPON optical module, OLT side, 60 km, quasi-industrial, DDM, RoHS Tx wavelength 1490 nm, uplink rate 1.25 Gbit/s, downlink rate ;B2WN0286635MA0279
B2WN0286427M;SFP+ 10G-SINGLESTRAIN 40KM TX 1270NM RX 1330NM (Brand : Atop);B2WN0286427MA0176
B2WN01VS0304;XFP/11G/DCTV/SWLC;B2WN01VS0304A0222
B2WN00A0041M;QSFP to SFP10G adapter;B2WN00A0041MA0021
B2WN0201011G;SFP+ ATOP/10G/DFB/1310/DUAL FIBER LC/DDM/10KM/C;B2WN0201011GA0060
B2WN0150260M;SFP+ 10G 1310nm 20 KM-Project Lambda;B2WN0150260MA0003B
B2WN0286458M;Small Form Factor Pluggable 10 Gigabit Ethernet (SFP+) LR Optics;B2WN0286458MA0009
B2WN00A0104M;Customized  Compatible 10GBASE-ER SFP+ 1550nm 40km DDM LC SMF Transceiver Module Industrial Temperature;B2WN00A0104MA0015
B2WN0286274M;SFP+ ATOP 10G ER 40KM;B2WN0286274MA0009
B2WN0150203M;SFP+ ATOP 10G SR 850nm;B2WN0150203MA0788
B2WN0150017M;SFP+ 10G RAISECOM 40KM;B2WN0150017MA0226
B2WN00A0357M;SFP GE ELECTRICAL RJ45 1G (Brand : ATOP);B2WN00A0357MA0309
B2WN0286458M;Small Form Factor Pluggable 10 Gigabit Ethernet (SFP+) LR Optics;B2WN0286458MA0005
B2WN0286274M;SFP+ ATOP 10G ER 40KM;B2WN0286274MA0014
B2WN0286139M;10G Base-LR SFP+ optic (LC) for up to 10km over SMF;B2WN0286139MA0018
B2WN0150047M;"SFP +10G RAISECOM 850nm;";B2WN0150047MA0078
B2WN0286274M;SFP+ ATOP 10G ER 40KM;B2WN0286274MA0017
B2WN0286612M;1GE SFP SX TRANSCEIVER MODULE FOR ALL SYSTEMS WITH SFP AND SFP/SFP+ SLOTS;B2WN0286612MA0016B
B2WN0286631M;Customized 1000BASE-T SFP Copper RJ-45 100m Transceiver Module (FS P/N: SFP-GB-GE-T);B2WN0286631MA0576
B2WN0150041M;RAISECOM SFP GE ELECTRICAL RJ45 1,25 GBPS 0,1 KM;B2WN0150041MA0915
B2WN0231016I;1000BASE-SX SFP (DOM);B2WN0231016I00014
B2WN00A0104M;Customized  Compatible 10GBASE-ER SFP+ 1550nm 40km DDM LC SMF Transceiver Module Industrial Temperature;B2WN00A0104MA0019
B2WN0286631M;Customized 1000BASE-T SFP Copper RJ-45 100m Transceiver Module (FS P/N: SFP-GB-GE-T);B2WN0286631MA0226
B2WN0286329M;SFP+ 10GE pluggable transceiver, SMF, 1310nm for 10KM transmission;B2WN0286329MA0004
B2WN00A0357M;SFP GE ELECTRICAL RJ45 1G (Brand : ATOP);B2WN00A0357MA0310
B2WN00A0104M;Customized  Compatible 10GBASE-ER SFP+ 1550nm 40km DDM LC SMF Transceiver Module Industrial Temperature;B2WN00A0104MA0013
B2WN00A0357M;SFP GE ELECTRICAL RJ45 1G (Brand : ATOP);B2WN00A0357MA0340
B2WN00A0321M;GSFP+-XSNU-R  XGS-PON-ONU optical module;B2WN00A0321MA0820B
B2WN00A0321M;GSFP+-XSNU-R  XGS-PON-ONU optical module;B2WN00A0321MA0598B
B2WN00A0322M;Adapter ISCOM6108-XGS  Output 12V:3A 36.0 Watt;B2WN00A0322MA0787B
B2WN0150268M;XGS-PON metal shell MDU, user side interface is 1*2.5GE+7*GE+1*10GF, external European power adapter, PON optical module is incl;B2WN0150268MA0589
B2WN00A0322M;Adapter ISCOM6108-XGS  Output 12V:3A 36.0 Watt;B2WN00A0322MA0818B
B2WN0150268M;XGS-PON metal shell MDU, user side interface is 1*2.5GE+7*GE+1*10GF, external European power adapter, PON optical module is incl;B2WN0150268MA0822
B2WN00A0321M;GSFP+-XSNU-R  XGS-PON-ONU optical module;B2WN00A0321MA0459B
B2WN0150268M;XGS-PON metal shell MDU, user side interface is 1*2.5GE+7*GE+1*10GF, external European power adapter, PON optical module is incl;B2WN0150268MA0788
B2WN00A0321M;GSFP+-XSNU-R  XGS-PON-ONU optical module;B2WN00A0321MA0823B
B2WN0150268M;XGS-PON metal shell MDU, user side interface is 1*2.5GE+7*GE+1*10GF, external European power adapter, PON optical module is incl;B2WN0150268MA0667
B2WN0150268M;XGS-PON metal shell MDU, user side interface is 1*2.5GE+7*GE+1*10GF, external European power adapter, PON optical module is incl;B2WN0150268MA0790
B2WN00A0322M;Adapter ISCOM6108-XGS  Output 12V:3A 36.0 Watt;B2WN00A0322MA0616B
B2WN00A0322M;Adapter ISCOM6108-XGS  Output 12V:3A 36.0 Watt;B2WN00A0322MA0669B
B2WN0150268M;XGS-PON metal shell MDU, user side interface is 1*2.5GE+7*GE+1*10GF, external European power adapter, PON optical module is incl;B2WN0150268MA0802
B2WN00A0322M;Adapter ISCOM6108-XGS  Output 12V:3A 36.0 Watt;B2WN00A0322MA0789B
B2WN0150268M;XGS-PON metal shell MDU, user side interface is 1*2.5GE+7*GE+1*10GF, external European power adapter, PON optical module is incl;B2WN0150268MA0830
B2WN0150268M;XGS-PON metal shell MDU, user side interface is 1*2.5GE+7*GE+1*10GF, external European power adapter, PON optical module is incl;B2WN0150268MA0821
B2WN0150268M;XGS-PON metal shell MDU, user side interface is 1*2.5GE+7*GE+1*10GF, external European power adapter, PON optical module is incl;B2WN0150268MA0616
B2WN00A0322M;Adapter ISCOM6108-XGS  Output 12V:3A 36.0 Watt;B2WN00A0322MA0471B
B2WN0150268M;XGS-PON metal shell MDU, user side interface is 1*2.5GE+7*GE+1*10GF, external European power adapter, PON optical module is incl;B2WN0150268MA0108
B2WN00A0322M;Adapter ISCOM6108-XGS  Output 12V:3A 36.0 Watt;B2WN00A0322MA0820B
B2WN0150268M;ISCOM6108-XGS: XGS-PON metal shell MDU, user side interface is 1*2.5GE+7*GE+1*10GF, external European power adapter, PON optical;B2WN0150268MA0475
B2WN0150268M;ISCOM6108-XGS: XGS-PON metal shell MDU, user side interface is 1*2.5GE+7*GE+1*10GF, external European power adapter, PON optical;B2WN0150268MA0476
B2WN00A0321M;GSFP+-XSNU-R  XGS-PON-ONU optical module;B2WN00A0321MA0664B
B2WN0150268M;XGS-PON metal shell MDU, user side interface is 1*2.5GE+7*GE+1*10GF, external European power adapter, PON optical module is incl;B2WN0150268MA0729
B2WN00A0321M;GSFP+-XSNU-R  XGS-PON-ONU optical module;B2WN00A0321MA0594B
B2WN00A0321M;GSFP+-XSNU-R  XGS-PON-ONU optical module;B2WN00A0321MA0795B
B2WN00A0322M;Adapter ISCOM6108-XGS  Output 12V:3A 36.0 Watt;B2WN00A0322MA0592B
B2WN00A0322M;Adapter ISCOM6108-XGS  Output 12V:3A 36.0 Watt;B2WN00A0322MA0728B
B2WN00A0321M;GSFP+-XSNU-R  XGS-PON-ONU optical module;B2WN00A0321MA0735B
B2WN00A0322M;Adapter ISCOM6108-XGS  Output 12V:3A 36.0 Watt;B2WN00A0322MA0800B
B2WS02VU0105;PSU/POE WIBAS;B2WS02VU010500456
B2WS0391048M;PoE Cambium Force 200;B2WS0391048MA0290
B2WS0391020H;AC POE DEVICE POWER RADWIN ( PN - 9921W1011 );B2WS0391020H00833
B2WS0391020E;DC-POE 48VDC 100BASE-T/GBE RADWIN;B2WS0391020E00205
B2WS0391048M;PoE Cambium Force 200;B2WS0391048MA0624
B2WS03W30102;RADIO LIGOWAVE DLB 5-20;B2WS03W3010200731
B2WS0391020H;AC POE DEVICE POWER RADWIN ( PN - 9921W1011 );B2WS0391020H01819
B2WS0391020H;AC POE DEVICE POWER RADWIN ( PN - 9921W1011 );B2WS0391020H00555
B2WS0200143M;POE UBIQUITY UAP-nanoHD;B2WS0200143MA0136
B2WS029G0104;"POWER DSINE REDMAX/HIMAX SU-O;1 X ETH PORTS ( PN - PD-300 1/AC )";B2WS029G010403766
B2WS0391205M;PoE Cambium Force 300L;B2WS0391205MA0269
B2WS02VU010G;WIBAS CONNECT POE INJECTOR;B2WS02VU010G00281
B2WS0391048M;PoE Cambium Force 200;B2WS0391048MA0767
B2WS0391047M;PoE Cambium ePMP 2000, 5 Ghz;B2WS0391047MA0106
B2WS0391048M;PoE Cambium Force 200;B2WS0391048MA0110
B2WS03W30107;POE AC LIGOWAVE DLBMACH-5 ( PN - );B2WS03W3010700012
B2WS02A20104;PSU/POE HIMAX 331-SS V2;B2WS02A2010400079
B2WS0391048M;PoE Cambium Force 200;B2WS0391048MA0289
B2WS029G0104;"POWER DSINE REDMAX/HIMAX SU-O;1 X ETH PORTS ( PN - PD-300 1/AC )";B2WS029G010401886
B2WS02VU010G;WIBAS CONNECT POE INJECTOR;B2WS02VU010G00531
B2WS0391048M;PoE Cambium Force 200;B2WS0391048MA0321
B2WS0391048M;PoE Cambium Force 200;B2WS0391048MA0626
B2WS0391047M;PoE Cambium ePMP 2000, 5 Ghz;B2WS0391047MA0086
B2WS0391048M;PoE Cambium Force 200;B2WS0391048MA0317
B2WS0391020E;DC-POE 48VDC 100BASE-T/GBE RADWIN;B2WS0391020E00203
B2WS0391205M;PoE Cambium Force 300L;B2WS0391205MA0266
B2WS029G0104;"POWER DSINE REDMAX/HIMAX SU-O;1 X ETH PORTS ( PN - PD-300 1/AC )";B2WS029G010400787
B2WS0391048M;PoE Cambium Force 200;B2WS0391048MA0678
B2WS0200135M;Meraki MR 802.3at PoE Injector (EU Plug);B2WS0200135MA0049
B2WS0391048M;PoE Cambium Force 200;B2WS0391048MA0324
B2WS0200143M;POE UBIQUITY UAP-NANOHD;B2WS0200143MA0156B
B2WS03W30107;POE AC LIGOWAVE DLBMACH-5 ( PN - );B2WS03W3010700005
B2WS0391048M;PoE Cambium Force 200;B2WS0391048MA0917
B2WS02A20104;PSU/POE HIMAX 331-SS V2;B2WS02A2010400795
B2WS0391020H;AC POE DEVICE POWER RADWIN ( PN - 9921W1011 );B2WS0391020H00939
B2WS0200135M;Meraki MR 802.3at PoE Injector (EU Plug);B2WS0200135MA0045
B2WS0391020H;AC POE DEVICE POWER RADWIN ( PN - 9921W1011 );B2WS0391020H01148
B2WS029G0104;"POWER DSINE REDMAX/HIMAX SU-O;1 X ETH PORTS ( PN - PD-300 1/AC )";B2WS029G010402076
B2WS03W30106;LIGOWAVE DLBMACH-5;B2WS03W3010600022
B2WS0391048M;PoE Cambium Force 200;B2WS0391048MA0654
B2WS0391048M;PoE Cambium Force 200;B2WS0391048MA0616
B2WS02VU0105;PSU/POE WIBAS;B2WS02VU010500181
B2WS02VU010G;WIBAS CONNECT POE INJECTOR;B2WS02VU010G00491
B2WS029G0104;"POWER DSINE REDMAX/HIMAX SU-O;1 X ETH PORTS ( PN - PD-300 1/AC )";B2WS029G010402749
B2WS029G0104;"POWER DSINE REDMAX/HIMAX SU-O;1 X ETH PORTS ( PN - PD-300 1/AC )";B2WS029G010404461
B2WS029G0104;"POWER DSINE REDMAX/HIMAX SU-O;1 X ETH PORTS ( PN - PD-300 1/AC )";B2WS029G010404425
B2WS0391048M;PoE Cambium Force 200;B2WS0391048MA0908
B2WS0391205M;PoE Cambium Force 300L;B2WS0391205MA0013
B2WS0391048M;PoE Cambium Force 200;B2WS0391048MA0914
B2WS0391020H;AC POE DEVICE POWER RADWIN ( PN - 9921W1011 );B2WS0391020H00580
B2WS02VU0105;PSU/POE WIBAS;B2WS02VU010500156
B2WS0391020H;AC POE DEVICE POWER RADWIN ( PN - 9921W1011 );B2WS0391020H01445
B2WS0391020H;AC POE DEVICE POWER RADWIN ( PN - 9921W1011 );B2WS0391020H02232
B2WS0391047M;PoE Cambium ePMP 2000, 5 Ghz;B2WS0391047MA0098
B2WN00A0322M;Adapter ISCOM6108-XGS  Output 12V:3A 36.0 Watt;B2WN00A0322MA0047B
B2WS0391020H;AC POE DEVICE POWER RADWIN ( PN - 9921W1011 );B2WS0391020H01885
B2WS0391020H;AC POE DEVICE POWER RADWIN ( PN - 9921W1011 );B2WS0391020H00170
B2WS0200135M;Meraki MR 802.3at PoE Injector (EU Plug);B2WS0200135MA0042
B2WS0391020E;DC-POE 48VDC 100BASE-T/GBE RADWIN;B2WS0391020E00150
B2WS02A70204;PSU FOR EVOLUTION X1 SATELITE ROUTER;B2WS02A7020400394
B2WS0391020H;AC POE DEVICE POWER RADWIN ( PN - 9921W1011 );B2WS0391020H00999
B2WS0391039M;POE AC LIGOWAVE DLB 5-20;B2WS0391039MA0072
B2WS0200135M;Meraki MR 802.3at PoE Injector (EU Plug);B2WS0200135MA0031
B2WS0200135M;Meraki MR 802.3at PoE Injector (EU Plug);B2WS0200135MA0030
B2WS0391047M;PoE Cambium ePMP 2000, 5 Ghz;B2WS0391047MA0087
B2WS0391205M;PoE Cambium Force 300L;B2WS0391205MA0410
B2WN00A0146M;PSU Adaptor FortiWeb 100E;B2WN00A0146MA0007B
B2WS0391047M;PoE Cambium ePMP 2000, 5 Ghz;B2WS0391047MA0214
B2WS0391020H;AC POE DEVICE POWER RADWIN ( PN - 9921W1011 );B2WS0391020H00214
B2WS0391020H;AC POE DEVICE POWER RADWIN ( PN - 9921W1011 );B2WS0391020H01020
B2WS0391020E;DC-POE 48VDC 100BASE-T/GBE RADWIN;B2WS0391020E00174
B2WS0391020H;AC POE DEVICE POWER RADWIN ( PN - 9921W1011 );B2WS0391020H00873
B2WS0391020H;AC POE DEVICE POWER RADWIN ( PN - 9921W1011 );B2WS0391020H00525
B2WS0391020H;AC POE DEVICE POWER RADWIN ( PN - 9921W1011 );B2WS0391020H02206
B2WS02VU0105;PSU/POE WIBAS;B2WS02VU010500309
B2WS0391205M;PoE Cambium Force 300L;B2WS0391205MA0472
B2WS0391020H;AC POE DEVICE POWER RADWIN ( PN - 9921W1011 );B2WS0391020H00443
B2WS02A20104;PSU/POE HIMAX 331-SS V2;B2WS02A2010400753
B2WS0391020H;AC POE DEVICE POWER RADWIN ( PN - 9921W1011 );B2WS0391020H00271
B2WS0391048M;PoE Cambium Force 200;B2WS0391048MA0323
B2WS02VU010G;WIBAS CONNECT POE INJECTOR;B2WS02VU010G01073
B2WS0391048M;PoE Cambium Force 200;B2WS0391048MA0292
B2WS0391020H;AC POE DEVICE POWER RADWIN ( PN - 9921W1011 );B2WS0391020H00254
B2WS0391048M;PoE Cambium Force 200;B2WS0391048MA0652
B2WS0391020H;AC POE DEVICE POWER RADWIN ( PN - 9921W1011 );B2WS0391020H00090
B2WS02VU0105;PSU/POE WIBAS;B2WS02VU010500426
B2WS0200167M;PoE Injector Ubiquiti U-PoE-AT-eu ( 48.0V 0.65A. 31.2W );B2WS0200167MA0260
B2WS0200100M;Sundray PoE injector 30W  802.3at gigabit;B2WS0200100MA0355
B2WS02A20104;PSU/POE HIMAX 331-SS V2;B2WS02A2010400940
B2WS0391020H;AC POE DEVICE POWER RADWIN ( PN - 9921W1011 );B2WS0391020H00017
B2WS02A20104;PSU/POE HIMAX 331-SS V2;B2WS02A2010400805
B2WN0286415M;Power Adapter Unit for ONT Gpon, 12VDC, 1A - 2A;B2WN0286415MA0065
B2WS029G0104;"POWER DSINE REDMAX/HIMAX SU-O;1 X ETH PORTS ( PN - PD-300 1/AC )";B2WS029G010404353
B2WS02VU0105;PSU/POE WIBAS;B2WS02VU010500382
B2WS0391020E;DC-POE 48VDC 100BASE-T/GBE RADWIN;B2WS0391020E00187
B2WS0391020H;AC POE DEVICE POWER RADWIN ( PN - 9921W1011 );B2WS0391020H00940
B2WS05A0074M;HPE Aruba Networking AP-POE-ATSR 1-Port Smart Rate 802.3at 30W Midspan Injector;B2WS05A0074MA0061
B2WS0200167M;PoE Injector Ubiquiti U-PoE-AT-eu ( 48.0V 0.65A. 31.2W );B2WS0200167MA0217
B2WS03VI0103;DRO LNB C-BAND FOR IDIRECT REMOTE ( PN - 8220 );B2WS03VI010302853
B2WS03VI0102;2W C-BAND BUC FOR IDIRECT REMOTE ( PN - NJT5667F );B2WS03VI010204158
B2WS030O0105;RF,ODU,TIGRIS,EXT-C 2W;B2WS030O010502406
B2WN0286829M;Power Adapter NCA-1515B 12V=5A;B2WN0286829MA0031
B2WS03VI0102;2W C-BAND BUC FOR IDIRECT REMOTE ( PN - NJT5667F );B2WS03VI010200773
B2WN01VS0203;Optical Amplifier, Double Stage 20 dBm maximum output power, variable low gain controlled (C-Band), dual monitoring ports;B2WN01VS0203A0224
B2WS03VI0103;DRO LNB C-BAND FOR IDIRECT REMOTE ( PN - 8220 );B2WS03VI010300341
B2WN0286010D;TA5000 SM2 GE, 2 SFP BASED GE PORTS;B2WN0286010D00001
B2WN0150117M;Power Supply Module (1000W) DC for SH9HU;B2WN0150117MA0164
B2WS03VI0102;2W C-BAND BUC FOR IDIRECT REMOTE ( PN - NJT5667F );B2WS03VI010201894
B2WN02VG040C;TA5004 POWER/ALM MODULE;B2WN02VG040C00044
B2WS03VI0103;DRO LNB C-BAND FOR IDIRECT REMOTE ( PN - 8220 );B2WS03VI010304061
B2WN0150117M;Power Supply Module (1000W) DC for SH9HU;B2WN0150117MA0151
B2WS0200037M;FULL C-BAND 2W BUC (NJT8102WF);B2WS0200037MA0303
B2WN0150117M;Power Supply Module (1000W) DC for SH9HU;B2WN0150117MA0155
B2WS03VI0103;DRO LNB C-BAND FOR IDIRECT REMOTE ( PN - 8220 );B2WS03VI010306495
B2WS030O0107;RFU-EXCB- TIG-2WL-F-C-BAND;B2WS030O010701438
B2WN0286830M;Tabletop,  with fan NCA-1515B-4C-8D-64S;B2WN0286830MA0105
B2WN01VS0203;Optical Amplifier, Double Stage 20 dBm maximum output power, variable low gain controlled (C-Band), dual monitoring ports;B2WN01VS0203A0226
B2WN0150117M;Power Supply Module (1000W) DC for SH9HU;B2WN0150117MA0166
B4PK0700021F;RADIO HYTERA MD788G BUILT IN GPS;B4PK0700021FA0001
B4PK0700021F;RADIO HYTERA MD788G BUILT IN GPS;B4PK0700021FA0004
B2WS03VI0105;3W KU-BAND BUC FOR IDIRECT REMOTE;B2WS03VI0105A0626
B4PK0700021F;RADIO HYTERA MD788G BUILT IN GPS;B4PK0700021FB0026
B4PK0700020W;PS16001 POWER SUPPLY OF BASE STATION CABINET (ROHS) (ONLYFOR MD788);B4PK0700020W00013
B2WS02VU010G;WIBAS CONNECT POE INJECTOR;B2WS02VU010G00048
B2WS0391055M;HT XiR 6620i non TIA;B2WS0391055MA0018
B2WS0200035M;LNB KU-BAND PLL NJR2842A3;B2WS0200035MA0833
B2WS03VI0105;3W KU-BAND BUC FOR IDIRECT REMOTE;B2WS03VI0105A0621
B4PK0700020O;SWR DIAMOND SX400;B4PK0700020OA0003
B4PK0700020R;POWER SUPPLY HYTERA PS22002;B4PK0700020R00072
B2WS0391055M;HT XiR 6620i non TIA;B2WS0391055MA0055
B4PK0700020W;PS16001 POWER SUPPLY OF BASE STATION CABINET (ROHS) (ONLYFOR MD788);B4PK0700020W00011
B2WS0200035M;LNB KU-BAND PLL NJR2842A3;B2WS0200035MA0746
B2WS0200136M;Meraki MR36 Wi-Fi 6 Indoor AP;B2WS0200136MA0057
B2WS0391023M;POWER SUPPLY HYTERA PS22002;B2WS0391023MC0004
B4PK0700021F;RADIO HYTERA MD788G BUILT IN GPS;B4PK0700021FA0002
B2WS0200136M;Meraki MR36 Wi-Fi 6 Indoor AP;B2WS0200136MA0001
B4PK0700020R;POWER SUPPLY HYTERA PS22002;B4PK0700020R00073
B2WN0286010G;TA5000 SYSTEM CONTROL MODULE 1188010E1;B2WN0286010G00011
B2WN02860205;TA5000 CHASSIS 19IN INTL W/SMIO3INTL;B2WN0286020500013
B2WN0286010D;TA5000 SM2 GE, 2 SFP BASED GE PORTS;B2WN0286010D00018
B2WN0286010R;TA50000 SCM G2 INTL;B2WN0286010R00092
